************START OF FILE*****************
10	3	0.00695000000000000	0	1	5	3	4
14	2	0.00715000000000000	0	1	5	3	4
3	0	0.00715000000000000	0	1	5	3	4
8	9	0.877400000000000	0	1	2	3	4
14	4	0.00755000000000000	0	1	5	3	4
2	14	3.32185600000000	0	1	2	5	4
9	12	0.00710000000000000	0	1	5	3	4
12	5	0.569920000000000	0	1	2	1	0
2	8	3.44883200000000	0	1	2	5	4
5	2	0.566848000000000	0	1	2	1	0
13	4	0.852100000000000	0	1	2	3	4
0	2	0.558848000000000	0	1	2	1	0
4	12	0.00800000000000000	0	1	5	3	4
6	13	0.853000000000000	0	1	2	3	4
8	0	3.34643200000000	0	1	2	5	4
1	7	3.33004800000000	0	1	2	5	4
8	6	3.40377600000000	0	1	2	5	4
3	14	2.96550400000000	0	1	2	5	4
8	7	0.00710000000000000	0	1	5	3	4
10	12	0.859600000000000	0	1	2	3	4
3	7	0.865000000000000	0	1	2	3	4
7	13	0.00720000000000000	0	1	5	3	4
14	1	0.00720000000000000	0	1	5	3	4
11	5	0.568256000000000	0	1	2	1	0
1	2	0.874200000000000	0	1	2	3	4
4	12	0.568832000000000	0	1	2	1	0
7	1	0.00680000000000000	0	1	5	3	4
2	5	0.00750000000000000	0	1	5	3	4
9	6	0.00615000000000000	0	1	5	3	4
1	11	3.13753600000000	0	1	2	5	4
11	0	0.559616000000000	0	1	2	1	0
14	10	0.854500000000000	0	1	2	3	4
4	1	0.554880000000000	0	1	2	1	0
12	7	0.860200000000000	0	1	2	3	4
5	0	0.884700000000000	0	1	2	3	4
0	4	3.46521600000000	0	1	2	5	4
11	9	0.570688000000000	0	1	2	1	0
10	9	3.08019200000000	0	1	2	5	4
9	8	0.00720000000000000	0	1	5	3	4
11	12	3.30547200000000	0	1	2	5	4
7	6	3.37920000000000	0	1	2	5	4
14	7	3.25632000000000	0	1	2	5	4
13	11	0.00725000000000000	0	1	5	3	4
2	11	0.00775000000000000	0	1	5	3	4
