************START OF FILE*****************
26	44	0.0714000000000000	0	1	2	3	4
10	3	0.000500000000000000	0	1	5	3	4
0	27	0.0446080000000000	0	1	2	1	0
37	18	0.319488000000000	0	1	2	5	4
48	27	0.000650000000000000	0	1	5	3	4
43	33	0.000550000000000000	0	1	5	3	4
27	10	0.0789000000000000	0	1	2	3	4
30	0	0.0478720000000000	0	1	2	1	0
14	31	0.204800000000000	0	1	2	5	4
7	44	0.0501760000000000	0	1	2	1	0
38	4	0.266240000000000	0	1	2	5	4
25	14	0.0478720000000000	0	1	2	1	0
28	16	0.0712000000000000	0	1	2	3	4
49	21	0.000700000000000000	0	1	5	3	4
42	13	0.258048000000000	0	1	2	5	4
3	20	0.000500000000000000	0	1	5	3	4
30	39	0.315392000000000	0	1	2	5	4
48	41	0.286720000000000	0	1	2	5	4
23	15	0.0474880000000000	0	1	2	1	0
44	40	0.0729000000000000	0	1	2	3	4
31	27	0.282624000000000	0	1	2	5	4
18	3	0.0474240000000000	0	1	2	1	0
21	11	0.0746000000000000	0	1	2	3	4
8	11	0.000600000000000000	0	1	5	3	4
42	40	0.000750000000000000	0	1	5	3	4
45	18	0.0743000000000000	0	1	2	3	4
35	31	0.000550000000000000	0	1	5	3	4
35	26	0.266240000000000	0	1	2	5	4
19	23	0.000500000000000000	0	1	5	3	4
49	23	0.000600000000000000	0	1	5	3	4
22	47	0.0773000000000000	0	1	2	3	4
9	39	0.0460800000000000	0	1	2	1	0
43	14	0.0466560000000000	0	1	2	1	0
46	4	0.0747000000000000	0	1	2	3	4
36	48	0.294912000000000	0	1	2	5	4
20	43	0.0481920000000000	0	1	2	1	0
13	28	0.0751000000000000	0	1	2	3	4
47	26	0.0755000000000000	0	1	2	3	4
34	32	0.0488960000000000	0	1	2	1	0
11	20	0.0462720000000000	0	1	2	1	0
1	0	0.000850000000000000	0	1	5	3	4
32	48	0.0747000000000000	0	1	2	3	4
25	47	0.0489600000000000	0	1	2	1	0
15	16	0.0725000000000000	0	1	2	3	4
36	19	0.0458240000000000	0	1	2	1	0
39	11	0.0745000000000000	0	1	2	3	4
23	44	0.000800000000000000	0	1	5	3	4
29	27	0.262144000000000	0	1	2	5	4
13	32	0.0464640000000000	0	1	2	1	0
6	41	0.0760000000000000	0	1	2	3	4
40	20	0.000550000000000000	0	1	5	3	4
24	15	0.0723000000000000	0	1	2	3	4
27	23	0.0480640000000000	0	1	2	1	0
48	8	0.0712000000000000	0	1	2	3	4
4	41	0.0504960000000000	0	1	2	1	0
7	17	0.0701000000000000	0	1	2	3	4
38	35	0.0483200000000000	0	1	2	1	0
3	18	0.000500000000000000	0	1	5	3	4
18	34	0.0455040000000000	0	1	2	1	0
5	1	0.000750000000000000	0	1	5	3	4
16	30	0.0743000000000000	0	1	2	3	4
0	25	0.000500000000000000	0	1	5	3	4
22	14	0.274432000000000	0	1	2	5	4
43	47	0.0483200000000000	0	1	2	1	0
27	8	0.274432000000000	0	1	2	5	4
17	4	0.0753000000000000	0	1	2	3	4
20	10	0.0480640000000000	0	1	2	1	0
41	19	0.0705000000000000	0	1	2	3	4
44	19	0.000600000000000000	0	1	5	3	4
28	22	0.217088000000000	0	1	2	5	4
21	32	0.000500000000000000	0	1	5	3	4
42	15	0.0785000000000000	0	1	2	3	4
32	31	0.274432000000000	0	1	2	5	4
16	49	0.000400000000000000	0	1	5	3	4
19	48	0.0790000000000000	0	1	2	3	4
15	49	0.335872000000000	0	1	2	5	4
26	34	0.000900000000000000	0	1	5	3	4
10	25	0.0772000000000000	0	1	2	3	4
13	1	0.0485120000000000	0	1	2	1	0
44	46	0.274432000000000	0	1	2	5	4
3	13	0.000550000000000000	0	1	5	3	4
21	13	0.303104000000000	0	1	2	5	4
8	9	0.0485120000000000	0	1	2	1	0
11	49	0.0765000000000000	0	1	2	3	4
14	21	0.000600000000000000	0	1	5	3	4
35	24	0.0709000000000000	0	1	2	3	4
38	2	0.0491520000000000	0	1	2	1	0
25	4	0.278528000000000	0	1	2	5	4
9	33	0.000750000000000000	0	1	5	3	4
43	12	0.000650000000000000	0	1	5	3	4
2	40	0.0749000000000000	0	1	2	3	4
33	24	0.0480640000000000	0	1	2	1	0
20	41	0.000650000000000000	0	1	5	3	4
13	30	0.274432000000000	0	1	2	5	4
3	46	0.0791000000000000	0	1	2	3	4
6	20	0.0487040000000000	0	1	2	1	0
17	24	0.000850000000000000	0	1	5	3	4
37	44	0.0722000000000000	0	1	2	3	4
27	41	0.0727000000000000	0	1	2	3	4
1	2	0.0512000000000000	0	1	2	1	0
4	12	0.0773000000000000	0	1	2	3	4
25	41	0.000650000000000000	0	1	5	3	4
31	29	0.0511360000000000	0	1	2	1	0
18	9	0.311296000000000	0	1	2	5	4
36	17	0.000400000000000000	0	1	5	3	4
42	46	0.253952000000000	0	1	2	5	4
26	5	0.0510720000000000	0	1	2	1	0
13	34	0.000800000000000000	0	1	5	3	4
19	17	0.339968000000000	0	1	2	5	4
6	43	0.286720000000000	0	1	2	5	4
40	18	0.0513920000000000	0	1	2	1	0
24	13	0.299008000000000	0	1	2	5	4
46	2	0.000600000000000000	0	1	5	3	4
48	22	0.278528000000000	0	1	2	5	4
